id,carat,cut,color,clarity,depth,table,x,y,z,price
53324,0.53,Good,F,VVS2,64.2,56.0,5.1,5.12,3.29,1902
85927,0.42,Ideal,F,VVS1,61.9,54.0,4.81,4.82,2.98,1223
140655,0.56,Ideal,D,VS1,61.4,56.0,5.29,5.33,3.27,1924
12768,1.19,Ideal,G,VS2,62.7,57.0,6.76,6.72,4.22,7741
134477,0.9,Ideal,G,SI2,62.7,57.0,6.12,6.06,3.83,2960
55387,0.42,Ideal,I,IF,62.3,56.0,4.83,4.8,3.0,984
87730,0.94,Very Good,F,SI1,62.6,59.0,6.21,6.26,3.91,3991
27737,0.72,Ideal,F,SI1,62.1,57.0,5.73,5.77,3.57,2792
91699,0.5,Premium,E,VS2,62.9,61.0,5.05,5.0,3.16,1813
166049,1.0,Good,F,SI2,63.6,59.0,6.24,6.31,3.99,3936
100699,0.34,Ideal,F,VS2,61.4,57.0,4.52,4.49,2.76,880
179306,0.5,Very Good,D,SI2,62.2,56.0,5.12,5.06,3.17,1279
126396,0.7,Premium,D,SI1,60.2,58.0,5.75,5.71,3.46,2460
89498,1.2,Premium,G,SI1,62.4,58.0,6.79,6.74,4.22,6595
122017,0.7,Ideal,F,VS1,62.1,57.0,5.71,5.74,3.55,2867
147780,0.72,Very Good,D,VS2,63.4,59.0,5.69,5.67,3.6,2947
47533,0.9,Fair,G,VS2,61.3,68.0,6.13,6.17,3.77,3823
106306,0.7,Very Good,I,SI1,62.1,58.0,5.68,5.74,3.53,2317
22880,0.35,Ideal,E,VS2,62.2,56.0,4.51,4.53,2.81,798
142315,0.7,Ideal,E,SI1,61.5,56.0,5.73,5.77,3.53,3054
128505,0.5,Very Good,G,SI1,63.1,59.0,5.08,5.03,3.19,1171
84372,1.01,Very Good,H,SI2,62.8,59.0,6.36,6.39,4.0,4497
25758,0.36,Good,D,SI2,63.7,57.0,4.52,4.49,2.87,669
102367,0.3,Good,H,SI1,63.9,55.0,4.27,4.21,2.71,554
22076,1.01,Ideal,F,VS1,62.3,58.0,6.35,6.43,3.98,7056
146703,1.0,Good,F,VS1,65.7,55.0,6.18,6.23,4.07,5324
60040,1.01,Ideal,F,VVS1,62.0,56.0,6.41,6.46,3.99,10012
146045,0.7,Premium,H,SI1,62.8,58.0,5.61,5.56,3.51,2206
56414,1.2,Premium,H,SI2,62.1,58.0,6.82,6.74,4.21,4099
14145,0.32,Ideal,D,VS2,61.9,54.0,4.36,4.38,2.71,636
165994,0.31,Premium,H,VVS2,61.1,58.0,4.35,4.36,2.66,625
124203,0.34,Ideal,D,VVS2,61.0,56.0,4.53,4.55,2.76,981
175971,0.3,Very Good,F,VS2,62.8,57.0,4.28,4.32,2.7,605
161569,0.34,Ideal,I,SI1,61.9,55.0,4.47,4.49,2.78,589
190777,0.31,Ideal,D,VS2,62.6,57.0,4.33,4.31,2.71,942
179200,0.7,Premium,D,SI1,58.7,60.0,5.86,5.8,3.42,2832
74975,0.71,Ideal,I,VS2,61.4,57.0,5.73,5.77,3.53,2124
116819,0.52,Ideal,H,SI1,61.7,57.0,5.16,5.22,3.2,1240
92607,0.9,Very Good,D,SI2,60.2,60.0,6.25,6.34,3.78,3997
17759,0.52,Premium,E,VS2,60.9,60.0,5.19,5.16,3.16,1815
68073,0.3,Good,G,VS1,63.2,56.0,4.26,4.23,2.69,605
110937,0.33,Premium,D,SI2,61.9,58.0,4.42,4.41,2.73,557
133683,0.7,Very Good,E,VS1,62.1,58.0,5.65,5.72,3.53,3249
66460,0.92,Premium,H,VS1,61.4,61.0,6.32,6.27,3.86,4328
7158,1.01,Ideal,E,VS2,62.2,56.0,6.46,6.42,4.01,7333
144409,0.34,Premium,I,SI1,62.4,58.0,4.43,4.41,2.75,537
103995,1.0,Premium,H,SI2,59.1,59.0,6.51,6.45,3.85,3192
172195,1.51,Ideal,G,VS1,60.6,57.0,7.48,7.45,4.51,13904
128323,1.14,Ideal,F,SI1,62.3,54.0,6.69,6.73,4.17,5758
74390,1.01,Good,J,SI1,64.1,58.0,6.31,6.35,4.05,3696
56273,0.58,Ideal,E,VS2,62.6,56.0,5.31,5.34,3.33,2697
180824,1.0,Premium,H,SI1,61.2,61.0,6.44,6.38,3.92,4868
175338,1.07,Premium,H,VS1,60.7,57.0,6.66,6.61,4.02,5055
94053,0.41,Ideal,F,IF,61.9,56.0,4.8,4.82,2.97,1417
16194,0.71,Very Good,F,SI1,60.6,63.0,5.74,5.76,3.48,2203
94039,1.03,Premium,J,VS2,61.9,59.0,6.43,6.39,3.98,3730
118831,0.4,Ideal,I,SI1,62.8,56.0,4.75,4.77,2.98,655
192715,0.3,Very Good,D,VS2,61.2,57.0,4.28,4.32,2.63,642
50798,0.51,Ideal,F,VVS2,60.6,57.0,5.18,5.21,3.15,2111
160074,0.9,Premium,E,SI2,62.4,58.0,6.16,6.21,3.86,3804
62720,1.01,Ideal,F,VS1,61.6,59.0,6.41,6.44,3.96,7877
131168,0.32,Ideal,E,VS1,61.7,57.0,4.41,4.44,2.73,653
491,1.5,Premium,D,SI2,62.1,59.0,7.33,7.3,4.54,8623
99554,0.32,Ideal,D,VS2,62.5,56.0,4.42,4.45,2.77,758
35960,0.5,Ideal,F,VVS2,62.0,54.0,5.16,5.18,3.21,2160
91336,0.35,Ideal,E,VS2,62.1,55.0,4.54,4.51,2.81,1113
83627,1.51,Ideal,D,SI1,62.1,57.0,7.34,7.31,4.56,13157
33783,0.72,Ideal,G,VS1,61.6,56.0,5.75,5.77,3.54,2993
14328,0.9,Very Good,G,VS2,62.3,55.0,6.12,6.17,3.83,4299
178661,0.33,Ideal,E,VS2,61.6,56.0,4.44,4.43,2.73,928
110909,1.01,Good,D,SI1,63.8,58.0,6.31,6.36,4.04,5342
185585,0.53,Ideal,E,SI1,61.7,57.0,5.17,5.21,3.2,1547
86770,1.51,Premium,F,SI2,61.9,59.0,7.35,7.32,4.54,10548
54352,1.55,Premium,I,VS1,58.6,61.0,7.55,7.61,4.45,9900
65210,0.4,Ideal,G,VS2,61.4,55.0,4.74,4.76,2.92,857
90972,0.72,Premium,H,SI1,62.4,58.0,5.76,5.73,3.57,2369
186904,1.51,Ideal,J,VVS2,61.0,55.0,7.43,7.49,4.54,10051
101452,0.23,Very Good,F,VS1,61.9,58.0,3.94,3.99,2.45,409
73966,0.31,Premium,E,VVS2,62.6,62.0,4.31,4.27,2.69,728
16471,0.96,Ideal,F,SI1,61.7,57.0,6.36,6.27,3.9,4293
177445,0.32,Ideal,D,VS2,62.6,55.0,4.39,4.36,2.74,825
76263,1.03,Very Good,H,SI2,63.3,58.0,6.37,6.41,4.05,3579
24854,0.75,Ideal,F,SI2,62.4,56.0,5.79,5.82,3.62,2654
27695,1.54,Ideal,G,SI1,62.3,56.0,7.38,7.45,4.61,12573
8828,1.5,Premium,E,VS2,59.5,57.0,7.54,7.49,4.45,15575
20892,1.52,Ideal,I,SI2,62.5,55.0,7.31,7.33,4.58,7567
124872,1.95,Ideal,G,SI2,61.0,56.0,8.13,8.1,4.96,11352
5988,0.7,Fair,F,SI2,64.6,53.0,5.58,5.62,3.64,2104
166775,0.31,Premium,G,VS2,62.1,59.0,4.36,4.33,2.7,698
18389,0.31,Ideal,G,VS2,62.5,57.0,4.31,4.34,2.7,544
33497,0.5,Very Good,D,SI1,62.9,54.0,5.04,5.1,3.19,1349
90609,1.5,Very Good,I,SI2,61.9,58.0,7.34,7.29,4.53,7357
47453,0.9,Ideal,I,SI2,61.7,56.0,6.19,6.23,3.83,3149
26281,0.94,Premium,G,SI1,63.0,59.0,6.26,6.24,3.93,4062
17993,0.77,Premium,H,SI1,62.5,58.0,5.84,5.8,3.63,2396
89624,0.32,Ideal,D,SI1,61.3,56.0,4.42,4.45,2.72,689
120778,0.35,Premium,F,SI1,61.4,58.0,4.59,4.56,2.81,705
125573,2.03,Ideal,E,SI1,60.6,56.0,8.24,8.21,4.97,12614
59496,0.92,Good,E,SI1,63.1,60.0,6.14,6.19,3.89,3795
63470,0.4,Premium,D,SI1,61.7,60.0,4.76,4.74,2.93,770
168295,0.3,Ideal,E,VVS1,61.9,55.0,4.3,4.32,2.67,894
69362,0.32,Ideal,I,IF,61.0,57.0,4.43,4.46,2.71,695
79310,0.51,Very Good,D,VS1,63.0,58.0,5.09,5.11,3.21,1750
233,0.9,Very Good,I,SI2,63.4,57.0,6.14,6.16,3.89,3034
24768,0.51,Very Good,E,SI1,62.4,58.0,5.08,5.11,3.19,1390
1026,0.32,Good,H,VVS2,63.5,56.0,4.33,4.35,2.75,639
181712,0.3,Very Good,H,VS2,62.9,55.0,4.3,4.33,2.71,473
90836,0.75,Premium,E,VS1,62.6,58.0,5.82,5.78,3.64,3210
133798,0.4,Ideal,G,I1,62.0,56.0,4.73,4.78,2.94,468
15070,0.94,Very Good,F,SI1,62.6,59.0,6.18,6.25,3.89,4548
166058,1.51,Very Good,E,SI1,63.0,58.0,7.31,7.26,4.58,10602
80842,1.2,Very Good,I,VS2,62.0,58.0,6.9,6.77,4.24,6087
190810,0.3,Ideal,F,VS2,62.1,56.0,4.31,4.36,2.69,581
91797,0.5,Premium,G,SI2,61.3,62.0,5.04,5.01,3.1,827
182757,2.02,Ideal,F,SI2,61.4,56.0,8.14,8.06,4.97,15188
171262,0.7,Premium,F,SI1,60.6,59.0,5.74,5.71,3.46,2346
93541,0.42,Premium,F,SI1,60.5,59.0,4.84,4.8,2.91,800
51903,0.25,Premium,F,VVS2,60.4,61.0,4.12,4.15,2.48,548
27197,0.71,Ideal,I,VVS2,62.1,54.0,5.71,5.75,3.56,2672
186894,0.9,Very Good,E,SI1,63.0,54.0,6.13,6.17,3.87,4281
10023,0.42,Ideal,D,SI1,62.2,56.0,4.84,4.8,2.99,1030
49819,0.7,Premium,F,SI1,61.6,57.0,5.66,5.63,3.48,2469
35480,0.32,Ideal,G,VS2,61.8,57.0,4.41,4.42,2.73,765
67277,1.52,Ideal,G,VS2,61.3,57.0,7.47,7.39,4.55,13367
19039,1.01,Good,F,SI2,64.3,58.0,6.31,6.34,4.07,4007
173315,0.41,Ideal,J,VVS1,62.2,57.0,4.76,4.79,2.97,994
107390,0.9,Good,H,VS2,60.3,64.0,6.09,6.14,3.69,3864
67483,0.37,Premium,E,VS1,60.1,60.0,4.66,4.63,2.79,1124
105648,1.25,Ideal,J,VS2,61.9,53.9,6.9,6.92,4.26,5690
65902,1.77,Premium,I,SI1,62.2,61.0,7.74,7.63,4.79,10819
120738,2.01,Good,E,SI2,63.8,60.0,7.89,8.01,5.07,13844
12133,1.03,Ideal,I,SI1,61.7,57.0,6.48,6.53,4.01,4883
78117,0.57,Very Good,G,VS2,62.4,56.0,5.28,5.3,3.31,1728
84908,0.72,Very Good,D,SI1,60.0,59.0,5.8,5.84,3.5,3005
76284,1.01,Good,H,SI1,63.1,57.0,6.37,6.41,4.03,4462
32208,1.03,Premium,J,SI2,62.5,59.0,6.42,6.38,4.0,3159
88893,0.76,Ideal,E,SI1,61.7,56.0,5.87,5.9,3.63,2823
36409,1.0,Ideal,D,SI1,61.3,57.0,6.48,6.44,3.96,5484
139370,1.06,Premium,D,SI2,62.4,58.0,6.49,6.45,4.04,5342
68112,1.06,Premium,H,SI1,61.0,58.0,6.61,6.64,4.03,4790
78730,1.02,Very Good,G,VVS1,60.0,59.0,6.5,6.56,3.91,7861
51215,0.74,Ideal,G,VS2,62.7,55.0,5.75,5.83,3.63,2513
76023,0.73,Ideal,D,SI1,61.6,56.0,5.81,5.78,3.57,2726
168503,0.46,Ideal,F,VVS2,62.2,56.0,4.96,4.98,3.08,1173
172149,0.3,Ideal,G,VVS1,61.8,54.0,4.33,4.35,2.68,764
94872,0.36,Ideal,F,VS2,61.3,57.0,4.63,4.6,2.83,775
167062,0.36,Premium,D,VS2,60.8,59.0,4.55,4.52,2.76,852
47182,1.7,Very Good,G,VS2,60.8,57.0,7.68,7.72,4.68,14842
169684,0.52,Ideal,G,VS1,60.5,57.0,5.19,5.26,3.16,1712
6627,1.13,Very Good,F,SI1,63.1,58.0,6.65,6.59,4.18,6213
108113,0.9,Ideal,F,SI1,61.7,56.0,6.23,6.19,3.84,4480
25939,0.56,Ideal,F,VS1,61.5,55.0,5.3,5.34,3.26,2083
56170,0.37,Premium,F,SI1,60.2,58.0,4.66,4.61,2.78,833
135000,1.01,Ideal,E,SI1,60.6,55.0,6.56,6.5,3.96,4853
174052,0.71,Fair,G,VS1,65.8,56.0,5.61,5.51,3.65,2606
57495,0.26,Very Good,D,VS1,61.0,57.0,4.1,4.12,2.5,499
32765,1.63,Ideal,I,VS2,61.6,57.0,7.5,7.57,4.64,9218
167212,0.76,Ideal,D,VS2,62.1,56.0,5.83,5.85,3.63,3352
164569,0.3,Very Good,D,VS2,62.9,58.0,4.25,4.3,2.69,638
113165,1.16,Good,H,SI1,63.8,56.0,6.62,6.65,4.25,5291
173769,1.2,Ideal,E,VS2,61.6,57.0,6.87,6.81,4.21,8580
171467,0.7,Ideal,G,VVS1,61.7,55.0,5.72,5.76,3.54,3303
142956,0.32,Ideal,H,VVS2,61.8,56.0,4.42,4.4,2.72,828
68132,0.9,Good,F,SI1,63.4,55.0,6.09,6.16,3.88,3751
71059,0.71,Ideal,G,SI1,62.1,55.0,5.68,5.71,3.54,2251
70497,0.7,Ideal,F,SI1,62.1,55.0,5.71,5.69,3.54,2401
123647,0.9,Good,I,VS2,61.4,64.0,6.17,6.14,3.77,3548
41257,0.52,Very Good,E,VS2,62.8,57.0,5.08,5.13,3.21,1689
12284,0.7,Very Good,E,VVS2,62.0,59.0,5.67,5.65,3.51,2988
170594,0.7,Good,G,VS1,63.4,57.0,5.59,5.56,3.54,2343
149939,2.01,Premium,G,SI1,61.4,59.0,8.14,8.09,4.98,18557
32577,0.31,Ideal,D,VVS2,61.1,56.0,4.37,4.4,2.68,803
62926,2.16,Premium,I,SI1,62.2,60.0,8.31,8.25,5.16,18124
123229,0.39,Very Good,D,SI1,61.7,55.0,4.72,4.68,2.9,905
41910,0.26,Premium,E,VVS2,61.2,58.0,4.12,4.07,2.51,597
76498,0.61,Very Good,H,VVS2,62.7,54.0,5.43,5.46,3.41,2179
146074,0.34,Ideal,E,SI1,61.1,57.0,4.53,4.58,2.79,727
31620,0.41,Ideal,G,VVS2,61.6,56.0,4.78,4.8,2.95,1055
29791,0.5,Premium,G,VVS2,61.2,58.0,5.12,5.08,3.11,1689
17422,0.31,Ideal,G,VVS1,61.6,57.0,4.34,4.36,2.68,816
63896,1.04,Ideal,G,VS1,61.5,57.0,6.49,6.53,4.0,7556
60475,1.13,Very Good,G,VVS2,61.6,56.0,6.7,6.75,4.14,8576
72972,1.01,Very Good,I,SI1,63.3,56.0,6.4,6.33,4.02,4200
105437,0.71,Very Good,G,VS2,63.5,54.0,5.66,5.69,3.6,2524
136286,2.11,Premium,I,VS2,60.9,58.0,8.31,8.23,5.05,18532
136403,0.72,Very Good,F,SI1,62.6,59.0,5.68,5.77,3.58,2749
90603,0.59,Ideal,H,VS2,61.8,53.0,5.4,5.48,3.36,1590
17444,0.57,Ideal,F,SI1,61.8,59.0,5.33,5.35,3.3,1448
56144,0.35,Ideal,D,VVS1,61.6,54.0,4.52,4.55,2.79,1273
127627,0.54,Premium,F,SI1,62.2,58.0,5.22,5.2,3.24,1290
87723,2.01,Ideal,G,SI2,62.5,57.0,8.07,8.11,5.06,14406
94594,0.9,Good,D,SI1,62.9,55.0,6.09,6.15,3.84,4381
32185,0.56,Ideal,E,VS2,61.6,56.0,5.31,5.33,3.27,1753
95623,0.52,Very Good,E,VS1,59.9,59.0,5.18,5.21,3.1,1750
7879,0.5,Very Good,E,SI2,61.6,54.0,5.08,5.12,3.15,1252
135084,0.54,Ideal,G,VS2,61.3,56.0,5.28,5.3,3.25,1680
105044,0.54,Ideal,D,VS1,61.8,57.0,5.24,5.26,3.25,2093
182356,0.3,Very Good,F,SI2,62.5,58.0,4.28,4.33,2.69,394
47288,0.73,Ideal,G,VVS2,62.1,55.0,5.77,5.8,3.6,3529
131683,0.42,Ideal,G,VS1,61.3,56.0,4.79,4.83,2.95,825
66466,1.26,Ideal,G,VS2,61.5,56.0,6.93,6.95,4.27,8334
189336,0.56,Ideal,F,SI1,60.0,56.0,5.41,5.38,3.23,1591
137334,1.15,Premium,G,VS1,62.0,56.0,6.74,6.71,4.17,7832
136354,0.52,Ideal,F,VS2,62.3,55.0,5.21,5.17,3.23,1588
63647,0.72,Ideal,G,VS1,61.8,57.0,5.72,5.77,3.55,3457
120866,1.0,Premium,F,SI1,61.8,60.0,6.46,6.38,3.97,5088
14531,0.3,Very Good,G,VVS1,63.5,57.0,4.29,4.26,2.71,789
107677,1.51,Very Good,H,VVS2,62.1,57.0,7.32,7.36,4.56,11939
139677,0.4,Ideal,D,SI1,60.9,57.0,4.73,4.75,2.89,852
53511,0.39,Premium,F,VS1,61.1,57.0,4.71,4.72,2.88,951
137943,0.75,Ideal,G,SI2,62.2,55.0,5.81,5.84,3.62,2460
48365,0.7,Ideal,H,SI2,62.6,55.0,5.68,5.71,3.57,2142
157871,0.9,Ideal,F,SI1,61.0,57.0,6.26,6.3,3.83,4989
186806,1.5,Very Good,E,SI1,63.9,58.0,7.21,7.27,4.62,10833
38865,0.3,Ideal,D,SI1,61.6,56.0,4.31,4.34,2.66,553
6186,0.3,Ideal,E,SI1,62.9,55.0,4.28,4.31,2.7,526
85744,1.52,Ideal,J,VS1,61.9,57.0,7.4,7.33,4.56,10295
102482,0.77,Ideal,G,VS1,60.7,56.0,5.9,5.93,3.6,3296
102088,0.42,Premium,E,VS2,60.7,59.0,4.81,4.88,2.94,1003
105753,1.0,Ideal,F,VS1,62.7,57.0,6.34,6.38,3.99,5786
78283,0.56,Premium,F,SI1,60.2,60.0,5.32,5.37,3.22,1307
90820,0.35,Ideal,G,VS2,61.5,55.0,4.56,4.59,2.81,583
108692,0.37,Ideal,F,VS1,62.0,55.0,4.63,4.64,2.88,835
68894,0.32,Ideal,G,IF,61.8,55.0,4.39,4.43,2.73,924
123686,0.72,Premium,F,SI2,62.5,60.0,5.74,5.71,3.58,2169
126143,1.03,Very Good,H,VS2,60.4,58.0,6.46,6.52,3.9,4961
102104,0.32,Ideal,E,VVS2,61.2,57.0,4.38,4.34,2.67,912
11138,0.53,Very Good,G,IF,63.2,55.0,5.13,5.16,3.24,2210
157043,0.32,Ideal,E,VVS1,61.6,55.0,4.39,4.42,2.71,868
67885,0.52,Very Good,G,VS2,62.7,58.0,5.11,5.14,3.21,1605
110621,0.52,Ideal,I,VVS1,61.4,55.0,5.17,5.21,3.19,1680
144596,1.54,Ideal,G,SI2,61.5,57.0,7.4,7.44,4.57,8902
150729,1.01,Premium,E,SI2,62.4,56.0,6.42,6.43,4.01,3704
90863,1.5,Good,H,SI2,62.8,60.0,7.16,7.21,4.51,6250
188101,1.53,Premium,I,SI2,60.6,59.0,7.38,7.46,4.49,8020
71679,0.54,Ideal,F,VS2,62.7,56.0,5.21,5.16,3.25,1972
31058,1.2,Ideal,G,VS1,62.3,57.0,6.81,6.77,4.23,8486
163581,2.01,Very Good,J,SI2,62.3,59.0,7.98,8.06,5.0,9727
98485,1.01,Very Good,F,SI2,62.4,58.0,6.34,6.38,3.97,4075
62791,1.0,Good,H,SI1,63.1,59.0,6.29,6.35,3.99,4315
15324,0.31,Ideal,E,SI1,61.4,57.0,4.38,4.34,2.68,640
56744,0.31,Ideal,G,VS1,62.2,53.0,4.34,4.38,2.71,542
122566,2.36,Ideal,H,VS2,61.9,55.0,8.56,8.53,5.3,17569
129145,0.53,Ideal,E,VS1,62.1,55.6,5.19,5.22,3.23,2019
106427,1.11,Premium,H,SI2,62.4,57.0,6.61,6.66,4.14,4592
106620,0.75,Premium,E,VS2,61.8,61.0,5.84,5.79,3.6,3371
4398,0.56,Ideal,G,VVS2,60.7,55.0,5.37,5.34,3.25,2012
137366,0.24,Very Good,E,VS1,61.8,59.0,3.93,3.96,2.43,419
158148,0.9,Good,F,SI1,58.5,61.0,6.39,6.29,3.72,3646
74857,0.33,Premium,D,SI2,62.3,56.0,4.39,4.37,2.73,581
134060,0.9,Good,D,SI2,62.2,58.0,6.11,6.15,3.81,3798
144033,1.02,Premium,G,VS1,61.8,62.0,6.4,6.36,3.94,6750
132960,0.54,Ideal,I,SI2,62.2,56.0,5.24,5.22,3.25,956
37272,1.2,Premium,I,SI2,61.9,58.0,6.78,6.76,4.2,4606
43025,1.2,Very Good,G,SI1,62.6,61.0,6.78,6.7,4.21,5449
13412,0.52,Ideal,H,VS2,62.2,55.0,5.16,5.19,3.22,1332
88291,1.2,Good,H,SI1,64.0,57.0,6.72,6.67,4.29,5384
77790,1.51,Good,H,SI1,63.1,58.0,7.25,7.28,4.58,9432
89858,0.7,Very Good,D,SI1,60.7,60.0,5.69,5.74,3.47,3047
90531,0.35,Premium,E,VS2,61.4,59.0,4.55,4.51,2.78,984
57198,1.0,Premium,G,VS1,61.6,59.0,6.47,6.41,3.96,6445
123727,0.38,Ideal,D,VVS1,61.0,56.0,4.68,4.71,2.87,1400
1046,1.7,Very Good,I,VS2,62.5,54.0,7.64,7.68,4.78,11268
91962,1.51,Ideal,G,VS1,63.0,57.0,7.28,7.32,4.59,14350
89863,1.23,Ideal,D,VVS2,62.0,55.0,6.88,6.89,4.27,15695
141984,0.58,Ideal,D,VS2,61.8,56.0,5.36,5.4,3.32,1919
129514,0.3,Ideal,H,SI1,61.7,57.0,4.29,4.32,2.65,447
149012,0.48,Premium,G,VS2,60.6,59.0,5.04,5.0,3.05,1116
162485,0.3,Ideal,E,SI1,62.8,56.0,4.26,4.29,2.68,678
15226,0.3,Ideal,F,IF,62.3,56.0,4.31,4.36,2.7,947
160321,0.36,Good,D,VS1,63.3,54.0,4.51,4.56,2.86,739
185475,0.25,Ideal,J,VS1,62.6,53.0,4.05,4.08,2.55,452
65086,1.5,Premium,I,SI2,62.7,57.0,7.3,7.35,4.59,8736
180819,0.24,Ideal,F,VS2,61.8,54.0,4.01,4.04,2.48,490
49316,0.34,Very Good,D,SI1,62.0,62.0,4.44,4.45,2.76,626
70148,1.01,Very Good,D,SI2,59.6,63.0,6.49,6.56,3.89,4294
206,0.7,Very Good,F,SI1,61.3,59.0,5.7,5.75,3.51,2409
124792,2.3,Premium,H,SI2,61.8,58.0,8.44,8.36,5.22,17392
13121,0.4,Ideal,H,VVS1,61.7,56.0,4.74,4.77,2.93,1157
100156,1.01,Ideal,G,VS2,62.3,57.0,6.39,6.44,3.99,6229
101364,0.34,Premium,D,SI2,61.3,59.0,4.45,4.49,2.74,631
1944,0.51,Premium,D,VVS1,60.5,58.0,5.22,5.17,3.15,1793
166036,1.11,Premium,H,SI1,61.7,60.0,6.65,6.65,4.11,4997
77662,0.56,Very Good,G,VS2,63.5,56.0,5.26,5.21,3.33,1698
122815,1.0,Good,F,SI1,64.0,60.0,6.29,6.33,4.04,4872
64641,0.52,Very Good,E,VVS1,62.5,59.0,5.12,5.16,3.21,2316
116479,0.33,Ideal,G,VS1,62.3,55.0,4.41,4.43,2.75,666
144078,0.5,Premium,E,SI2,60.3,61.0,5.12,5.06,3.08,1077
77020,0.7,Good,G,VS1,63.9,56.0,5.61,5.57,3.57,2304
85750,1.11,Ideal,I,SI1,61.6,56.0,6.68,6.7,4.12,6255
174740,0.72,Ideal,F,VS1,61.6,55.0,5.73,5.77,3.54,3179
19910,0.34,Very Good,G,SI1,60.0,61.0,4.52,4.51,2.73,650
142774,0.32,Ideal,H,SI1,61.5,56.0,4.45,4.45,2.74,552
30761,0.75,Very Good,F,SI2,63.0,56.0,5.76,5.8,3.64,2314
16403,1.51,Ideal,I,VVS2,62.9,56.0,7.28,7.34,4.6,10472
106904,1.21,Very Good,H,VVS2,61.4,58.0,6.88,6.91,4.21,9215
182380,1.52,Premium,H,VS2,62.9,58.0,7.31,7.34,4.61,11081
153199,0.3,Ideal,F,VVS2,61.4,57.0,4.32,4.34,2.66,784
151193,0.27,Ideal,F,VVS1,61.3,57.0,4.15,4.17,2.55,799
152321,0.52,Ideal,G,VS2,62.9,55.0,5.09,5.12,3.21,1438
525,1.01,Very Good,E,SI2,62.5,57.0,6.33,6.37,3.99,4925
141383,0.7,Very Good,F,SI1,62.6,57.0,5.63,5.68,3.54,2264
140567,0.64,Good,F,SI2,64.3,58.0,5.45,5.51,3.5,1392
152442,0.91,Good,G,SI2,64.3,58.0,6.12,6.08,3.93,3238
83288,0.32,Ideal,E,VS2,61.4,55.0,4.44,4.47,2.73,900
149489,0.9,Very Good,D,SI1,62.5,55.0,6.17,6.2,3.87,3971
159351,0.51,Premium,G,VS1,61.8,58.0,5.17,5.13,3.18,1684
1546,1.06,Ideal,D,VVS2,62.1,56.0,6.61,6.55,4.09,11092
190308,0.77,Premium,D,VS2,61.4,59.0,5.85,5.88,3.61,3472
131092,0.36,Premium,I,SI1,62.4,59.0,4.57,4.53,2.84,609
169749,0.71,Good,F,VS1,63.4,57.0,5.61,5.65,3.57,2671
111458,0.33,Ideal,G,VS2,62.0,55.0,4.39,4.42,2.73,579
191700,1.02,Very Good,I,SI1,63.5,56.0,6.37,6.34,4.03,4623
139240,0.9,Premium,G,SI1,61.8,62.0,6.16,6.13,3.79,3659
162325,1.5,Ideal,G,VS2,61.3,56.0,7.3,7.38,4.49,12981
107372,0.52,Ideal,F,VS1,61.6,55.0,5.18,5.2,3.19,1822
45075,1.02,Very Good,D,VS2,63.2,59.0,6.35,6.31,4.01,7339
95452,1.05,Ideal,G,VS2,61.7,56.0,6.52,6.57,4.04,6939
623,0.3,Ideal,H,VS1,62.3,56.0,4.28,4.31,2.67,524
111942,0.38,Ideal,E,VS1,61.8,53.7,4.66,4.69,2.89,1004
188057,0.71,Ideal,F,VS1,61.9,56.0,5.69,5.75,3.54,3710
78188,1.5,Ideal,G,VVS2,60.9,56.0,7.46,7.41,4.53,16703
16798,0.36,Ideal,F,VVS2,61.5,56.0,4.57,4.6,2.82,979
35282,1.05,Very Good,D,SI1,60.0,59.0,6.53,6.58,3.92,5946
74389,0.32,Ideal,G,VS1,62.4,56.0,4.38,4.37,2.73,640
163500,0.35,Ideal,D,SI1,61.9,56.0,4.54,4.56,2.81,882
132445,1.01,Ideal,J,VVS2,61.8,55.0,6.44,6.48,3.99,4389
48775,1.05,Fair,H,SI1,65.5,59.0,6.36,6.32,4.17,4480
61171,1.52,Ideal,H,SI2,62.6,57.0,7.31,7.34,4.58,9339
70884,1.13,Premium,H,SI1,61.6,58.0,6.7,6.65,4.11,4939
43771,0.31,Very Good,F,VS2,61.4,55.0,4.35,4.38,2.68,583
24123,0.32,Ideal,F,VS2,61.6,55.0,4.41,4.42,2.72,828
162985,0.56,Ideal,G,VS1,61.0,56.0,5.31,5.33,3.25,1943
21224,0.53,Ideal,D,VS2,61.3,56.0,5.21,5.23,3.2,1857
28775,0.38,Ideal,D,VVS2,61.8,56.0,4.66,4.63,2.87,1183
187381,0.3,Ideal,G,VVS2,62.5,57.0,4.27,4.3,2.68,665
190920,1.16,Very Good,H,VS1,62.5,55.0,6.75,6.71,4.21,6806
166602,1.02,Ideal,G,SI1,61.3,57.0,6.53,6.48,3.99,4588
179644,1.58,Premium,G,SI1,59.4,58.0,7.61,7.58,4.5,17153
77053,0.5,Premium,E,SI1,61.0,59.0,5.06,5.1,3.1,1406
31644,1.0,Good,G,SI2,60.9,61.0,6.39,6.43,3.9,4257
24534,0.7,Ideal,E,VS1,62.1,57.0,5.63,5.68,3.51,3357
106976,0.72,Fair,I,VVS2,65.0,57.0,5.57,5.54,3.64,2646
89225,0.41,Ideal,G,VS1,61.9,56.0,4.74,4.73,2.93,899
6629,1.02,Premium,H,SI1,61.5,59.0,6.5,6.46,3.99,5013
